date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:46:26	249618/249618	---M-Z	200	added ('OK')	text/html	etag:W/%223cf12-618da8bc5b163%22	https://www.labanquepostale.fr/particulier/solutions-famille/list-actu/soutien_scolaire.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-famille/list-actu/soutien_scolaire.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/ouverture-de-compte-mineur.html)
04:46:30	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20May%202024%2003:46:31%20GMT	https://www.labanquepostale.fr/particulier/footer/recherche-bureau.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/footer/recherche-bureau.1fa.delayed	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:30	244467/244467	---M-Z	200	added ('OK')	text/html	etag:W/%223baf3-618da8bd286aa%22	https://www.labanquepostale.fr/particulier/solutions-famille/list-actu.tags-lbp:pph%7Cthematics%7Cargent%7Ccompte-bancaire.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-famille/list-actu.tags-lbp_pph_thematics_argent_compte-bancaire.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/ouverture-de-compte-mineur.html)
04:46:31	42722/42722	---M--	200	added ('OK')	image/jpeg	etag:%22a6e2-61246f1806c40%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/LBP-depot-especes.jpeg-rend-cq5dam.web.750.750.jpeg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/LBP-depot-especes.jpeg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:31	266263/266263	---M-Z	200	added ('OK')	text/html	etag:%2241017-618d9f3ac26f8%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/depot-especes-banque.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/depot-especes-banque.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:31	113274/113274	---M--	200	added ('OK')	image/jpeg	etag:%221ba7a-5c82eeba408c0%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/m%c3%a9tiers/LBP-digital-projet.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/m%c3%a9tiers/LBP-digital-projet.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:33	252479/252479	---M-Z	200	added ('OK')	text/html	etag:W/%223da3f-618da8c25e8e9%22	https://www.labanquepostale.fr/particulier/solutions-citoyennes/list-actus/dilemme-digital.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-citoyennes/list-actus/dilemme-digital.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:33	339102/339102	---M-Z	200	added ('OK')	text/html	etag:W/%2252c9e-618da8c3595bf%22	https://www.labanquepostale.fr/particulier/solutions-citoyennes/list-actus.tags-lbp:pph%7Cthematics%7Cargent%7Cgestion-de-budget.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-citoyennes/list-actus.tags-lbp_pph_thematics_argent_gestion-de-budget.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/formule-de-compte-simplicite.html)
04:46:34	0/-1	---M--	301	error ('')			https://www.labanquepostale.fr/particulier/footer/recherche-bureau.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/footer/recherche-bureau.201.delayed	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/mobilite-bancaire.html)
04:46:34	341533/341533	---M--	200	added ('OK')	image/jpeg	etag:%225361d-5fa1146b1d1c0%22	https://www.labanquepostale.fr/content/dam/lbp/images/banner/banner-mobilite-bancaire.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/banner/banner-mobilite-bancaire.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/mobilite-bancaire.html)
04:46:35	487363/487363	---M--	200	added ('OK')	image/jpeg	etag:%2276fc3-5fa10fea1f180%22	https://www.labanquepostale.fr/content/dam/lbp/images/homepage/home-mobilite-bancaire.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/homepage/home-mobilite-bancaire.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/mobilite-bancaire.html)
04:46:36	860910/860910	---M--	200	added ('OK')	image/jpeg	etag:%22d22ee-5c82f33c32b40%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-assurance-zen.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-assurance-zen.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:39	889101/889101	---M--	200	added ('OK')	image/jpeg	etag:%22d910d-5c82f340f7680%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-protectionjuridique.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-protectionjuridique.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:40	789407/789407	---M--	200	added ('OK')	image/jpeg	etag:%22c0b9f-5c82f346b0400%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-smartphone.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-smartphone.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:40	145541/145541	---M--	200	added ('OK')	image/jpeg	etag:%2223885-5c82ef9a5d980%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/groupe-individus/jeunes/LBP-jeunes-erasmus.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/groupe-individus/jeunes/LBP-jeunes-erasmus.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:40	1559570/1559570	---M--	200	added ('OK')	image/jpeg	etag:%2217cc12-5c82ed65ca580%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/achat/LBP-services-paiement-en%20ligne.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/achat/LBP-services-paiement-en%20ligne.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:41	1123748/1123748	---M--	200	added ('OK')	image/jpeg	etag:%221125a4-5c82eb0a1d540%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/logement/LBP-logement-colocation.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/logement/LBP-logement-colocation.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:44	108231/108231	---M--	200	added ('OK')	image/jpeg	etag:%221a6c7-5c82f33c32b40%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-assurance-zen.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-assurance-zen.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:44	274212/274212	---M-Z	200	added ('OK')	text/html	etag:W/%2242f24-618da8ccf217b%22	https://www.labanquepostale.fr/particulier/solutions-jeunes/mag-booster/assurances-obligatoires-etudiants.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-jeunes/mag-booster/assurances-obligatoires-etudiants.html	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:45	254735/254735	---M-Z	200	added ('OK')	text/html	etag:W/%223e30f-618da8ce00186%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus-aidants/burn-out-aidant.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus-aidants/burn-out-aidant.html	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:45	142206/142206	---M--	200	added ('OK')	image/jpeg	etag:%2222b7e-5c82f33e1afc0%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-famille-garde-domicile.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/assurances-et-sante/LBP-famille-garde-domicile.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:46	277058/277058	---M-Z	200	added ('OK')	text/html	etag:W/%2243a42-618da8cf1367d%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/garanties-accident.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/garanties-accident.html	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:47	260004/260004	---M-Z	200	added ('OK')	text/html	etag:W/%223f7a4-618da8cff0892%22	https://www.labanquepostale.fr/particulier/assurer/assurances-logement.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/assurer/assurances-logement.html	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:48	343705/343705	---M-Z	200	added ('OK')	text/html	etag:W/%2253e99-618da8d0a62e9%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils.tags-lbp:pph%7Cthematics%7Cassurance%7Caleas-de-la-vie,lbp:pph%7Cthematics%7Cassurance%7Cappareils-nomades.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils.tags-lbp_pph_thematics_assurance_aleas-de-la-vie,lbp_pph_thematics_assurance_appareils-nomades.20e	(from https://www.labanquepostale.fr/particulier/assurer/assurances-au-quotidien.html)
04:46:48	93908/93908	---M--	200	added ('OK')	image/jpeg	etag:%2216ed4-5ee9e24f78d00%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/paiement-en-ligne.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/paiement-en-ligne.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:48	984465/984465	---M--	200	added ('OK')	image/jpeg	etag:%22f0591-5c82ec07cabc0%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/digital/LBP-digital-divers.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/digital/LBP-digital-divers.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:49	739372/739372	---M--	200	added ('OK')	image/jpeg	etag:%22b482c-5c82f7df85c80%22	https://www.labanquepostale.fr/content/dam/lbp/images/banner/LBP-emploi-3.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/banner/LBP-emploi-3.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:49	45757/45757	---M--	200	added ('OK')	image/jpeg	etag:%22b2bd-5c82ed5688180%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/achat/LBP-carte-bancaire.jpg-rend-cq5dam.web.750.750.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/achat/LBP-carte-bancaire.jpg-rend-cq5dam.web.750.750.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:50	286651/286651	---M-Z	200	added ('OK')	text/html	etag:W/%2245fbb-618da8d29347b%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/programme-cashback.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/programme-cashback.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:51	252441/252441	---M-Z	200	added ('OK')	text/html	etag:W/%223da19-618da8d3df0d7%22	https://www.labanquepostale.fr/particulier/solutions-retraites/list-actu/cashback-avantages-inconvenients.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/solutions-retraites/list-actu/cashback-avantages-inconvenients.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/comptes-bancaires/decouvert-autorise.html)
04:46:52	698380/698380	---M--	200	added ('OK')	image/jpeg	etag:%22aa80c-5f94c4ab8a980%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/carte-realys/COVER-CB-Realys.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/carte-realys/COVER-CB-Realys.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:53	1569172/1569172	---M--	200	added ('OK')	image/png	etag:%2217f194-5f94c48fe2840%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/carte-realys/Visuel-Carte-Realys-light.png-rend-cq5dam.web.3000.3000.png	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/carte-realys/Visuel-Carte-Realys-light.png-rend-cq5dam.web.3000.3000.png	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:54	260784/260784	---M-Z	200	added ('OK')	text/html	etag:W/%223fab0-618da8d6ac0bc%22	https://www.labanquepostale.fr/particulier/comptes-et-cartes/espaces-clients/application-mobile/reglages-de-la-carte.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/comptes-et-cartes/espaces-clients/application-mobile/reglages-de-la-carte.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:54	0/-1	---M--	301	error ('')			https://www.labanquepostale.fr/particulier/footer/recherche-bureau.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/footer/recherche-bureau.21a.delayed	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:54	576063/576063	---M--	200	added ('OK')	image/jpeg	etag:%228ca3f-5f4d2471dd440%22	https://www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/LBP-paiement-programmecachback.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/visuels/paiement/LBP-paiement-programmecachback.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:56	243062/243062	---M-Z	200	added ('OK')	text/html	etag:%223b576-618da1e9d5fe5%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quelles-sont-les-caracteristiques-de-la-carte-realys.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quelles-sont-les-caracteristiques-de-la-carte-realys.21c	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:57	243055/243055	---M-Z	200	added ('OK')	text/html	etag:W/%223b56f-618da8d85836c%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/comment-souscrire-a-la-carte-realys.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/comment-souscrire-a-la-carte-realys.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:57	243663/243663	---M-Z	200	added ('OK')	text/html	etag:W/%223b7cf-618da8d9dca76%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quels-sont-les-avantages-de-la-carte-realys.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quels-sont-les-avantages-de-la-carte-realys.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:59	243182/243182	---M-Z	200	added ('OK')	text/html	etag:W/%223b5ee-618da8db13c43%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:59	242825/242825	---M-Z	200	added ('OK')	text/html	etag:W/%223b489-618da8dbb1a9a%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/j-ai-une-carte-realys-ma-carte-est-elle-utilisable-dans-un-parking-ou-a-un-peage.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/j-ai-une-carte-realys-ma-carte-est-elle-utilisable-dans-	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:59	243533/243533	---M-Z	200	added ('OK')	text/html	etag:W/%223b74d-618da8dbe4c69%22	https://www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quels-sont-les-services-supplementaires-de-la-carte-realys.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/faq-centre-aide/comptes-et-cartes/cartes-bancaires/carte-realys.question.html/quels-sont-les-services-supplementaires-de-la-carte-real	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:46:59	263135/263135	---M-Z	200	added ('OK')	text/html	etag:W/%22403df-618da8dc13e0c%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/paiement-en-ligne.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/paiement-en-ligne.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:47:01	299635/299635	---M-Z	200	added ('OK')	text/html	etag:W/%2249273-618da8dd4f7e6%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils.tags-lbp:pph%7Cthematics%7Cargent%7Ccompte-bancaire.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils.tags-lbp_pph_thematics_argent_compte-bancaire.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-realys.html)
04:47:03	620521/620521	---M--	200	added ('OK')	image/jpeg	etag:%22977e9-5f94c359f0d00%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-classic/COVER-CB-visa-classic.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-classic/COVER-CB-visa-classic.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-classic.html)
04:47:03	0/-1	---M--	301	error ('')			https://www.labanquepostale.fr/particulier/footer/recherche-bureau.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/footer/recherche-bureau.227.delayed	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-classic.html)
04:47:10	1465188/1465188	---M--	200	added ('OK')	image/png	etag:%22165b64-5f94c3430d700%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-classic/Visuel-carte-visa-classic-light.png-rend-cq5dam.web.3000.3000.png	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-classic/Visuel-carte-visa-classic-light.png-rend-cq5dam.web.3000.3000.png	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-classic.html)
04:47:11	1703314/1703314	---M--	200	added ('OK')	image/png	etag:%2219fd92-5e16a978df840%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/cartes-caritatives/LBP-Carte-Visa-caritative-Unicef.png-rend-cq5dam.web.3000.3000.png	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/cartes-caritatives/LBP-Carte-Visa-caritative-Unicef.png-rend-cq5dam.web.3000.3000.png	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-classic.html)
04:47:11	1457202/1457202	---M--	200	added ('OK')	image/png	etag:%22163c32-5f94c20ff8280%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/VISUELS-CARTES-pack-premium.png-rend-cq5dam.web.3000.3000.png	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/VISUELS-CARTES-pack-premium.png-rend-cq5dam.web.3000.3000.png	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-classic.html)
04:47:11	1509254/1509254	---M--	200	added ('OK')	image/png	etag:%22170786-5f94c18d50e40%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-premier/visuel_carte_premier.png-rend-cq5dam.web.3000.3000.png	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-premier/visuel_carte_premier.png-rend-cq5dam.web.3000.3000.png	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-premier.html)
04:47:12	0/-1	---M--	301	error ('')			https://www.labanquepostale.fr/particulier/footer/recherche-bureau.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/footer/recherche-bureau.22b.delayed	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-premier.html)
04:47:13	307876/307876	---M-Z	200	added ('OK')	text/html	etag:W/%224b2a4-618da8e88286c%22	https://www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/assurance-vehicule-location.html	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/particulier/accompagner/actualites-et-conseils/actus/assurance-vehicule-location.html	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-premier.html)
04:47:14	539782/539782	---M--	200	added ('OK')	image/jpeg	etag:%2283c86-5f94c60d5ac40%22	https://www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-platinum/COVER-CB-Platinum.jpg-rend-cq5dam.web.3000.3000.jpg	C:/Users/HP/OneDrive/Bureau/clone%20banque%20postale/la%20banque%20postale/www.labanquepostale.fr/content/dam/lbp/images/produits/compte-cartes/cartes/visa-platinum/COVER-CB-Platinum.jpg-rend-cq5dam.web.3000.3000.jpg	(from https://www.labanquepostale.fr/particulier/comptes-et-cartes/cartes-bancaires/carte-visa-platinum.html)
